,ds_id,key,value
8125,aea6c6b6-8748-47fa-a1a1-bf8875376f31,triples,2801
8126,bd853a11-c1a5-4c10-8083-b4c6557b00b9,links:bioportal-canco,15
8127,bd853a11-c1a5-4c10-8083-b4c6557b00b9,links:bioportal-csp,12
8128,bd853a11-c1a5-4c10-8083-b4c6557b00b9,links:bioportal-mesh-owl,22
8129,bd853a11-c1a5-4c10-8083-b4c6557b00b9,links:bioportal-msh,14
8130,bd853a11-c1a5-4c10-8083-b4c6557b00b9,links:bioportal-ncit,54
8131,bd853a11-c1a5-4c10-8083-b4c6557b00b9,links:bioportal-nif,19
8132,bd853a11-c1a5-4c10-8083-b4c6557b00b9,links:bioportal-obi,33
8133,bd853a11-c1a5-4c10-8083-b4c6557b00b9,links:bioportal-opl,28
8134,bd853a11-c1a5-4c10-8083-b4c6557b00b9,links:bioportal-rcd,10
8135,bd853a11-c1a5-4c10-8083-b4c6557b00b9,links:bioportal-sio,12
8136,bd853a11-c1a5-4c10-8083-b4c6557b00b9,links:bioportal-snomedct,29
8137,bd853a11-c1a5-4c10-8083-b4c6557b00b9,links:bioportal-snpo,13
8138,bd853a11-c1a5-4c10-8083-b4c6557b00b9,links:bioportal-so_x1,10
8139,bd853a11-c1a5-4c10-8083-b4c6557b00b9,links:bioportal-sopharm,17
8140,bd853a11-c1a5-4c10-8083-b4c6557b00b9,published-via,http://sparql.bioontology.org
8141,bd853a11-c1a5-4c10-8083-b4c6557b00b9,sparql-named-graph,http://bioportal.bioontology.org/ontologies/PEO
8142,bd853a11-c1a5-4c10-8083-b4c6557b00b9,triples,1175
8143,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-acgt,39
8144,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-bdo,70
8145,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-bho,21
8146,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-biomodels,24
8147,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-birnlex,35
8148,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-bto,15
8149,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-canco,156
8150,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-cpt,13
8151,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-csp,211
8152,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-cst,81
8153,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-ctcae,22
8154,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-ctx,12
8155,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-doid,111
8156,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-efo,114
8157,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-ehda,33
8158,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-ep,15
8159,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-ev,40
8160,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-flu,14
8161,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-galen,141
8162,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-hl7,41
8163,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-hp_x1,80
8164,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-hpio,11
8165,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-icd10,50
8166,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-icd10cm,63
8167,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-icd9cm,68
8168,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-icnp,39
8169,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-icpc,17
8170,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-icpc2p,125
8171,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-idobru,10
8172,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-idomal,12
8173,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-lnc,219
8174,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-ma,15
8175,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-mat,15
8176,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-mccl_x1,142
8177,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-mdr,259
8178,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-medlineplus,93
8179,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-mesh-owl,538
8180,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-mp,43
8181,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-msh,304
8182,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-natpro,72
8183,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-nbo,18
8184,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-ncbitaxon,13
8185,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-ncit,982
8186,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-ndfrt,152
8187,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-nemo_x1,14
8188,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-nif,158
8189,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-nif_dysfunction,28
8190,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-npo,10
8191,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-obi,16
8192,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-oboe-sbc,16
8193,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-omim,112
8194,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-ontoorpha,41
8195,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-pdq,22
8196,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-pma,18
8197,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-rcd,311
8198,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-rid,71
8199,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-sdo,21
8200,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-shr,12
8201,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-sio,11
8202,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-snomedct,915
8203,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-sopharm,97
8204,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-sso,21
8205,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-syn,29
8206,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-tao,10
8207,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-tmo,10
8208,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-uberon,22
8209,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-vandf,11
8210,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-vo,25
8211,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,links:bioportal-who,58
8212,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,published-via,http://sparql.bioontology.org
8213,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,sparql-named-graph,http://bioportal.bioontology.org/ontologies/PEDTERM
8214,eed2a3de-1ed3-49fe-a415-0ca41a0320c4,triples,5349
8215,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-acgt,64
8216,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-air,21
8217,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-bao,33
8218,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-bdo,74
8219,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-bho,20
8220,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-biomodels,28
8221,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-birnlex,11
8222,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-canco,384
8223,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-cco,25
8224,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-chebi,519
8225,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-cpt,48
8226,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-csp,1447
8227,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-cst,178
8228,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-ctcae,28
8229,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-doid,341
8230,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-efo,316
8231,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-eo,15
8232,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-ero,21
8233,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-ev,40
8234,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-fbcv,15
8235,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-galen,510
8236,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-gaz,28
8237,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-hcpcs,21
8238,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-hl7,41
8239,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-hp_x1,81
8240,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-icd10,194
8241,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-icd10cm,313
8242,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-icd9cm,241
8243,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-icnp,26
8244,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-icpc,25
8245,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-icpc2p,302
8246,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-idobru,11
8247,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-idomal,29
8248,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-imr,75
8249,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-lnc,1627
8250,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-mcbcc,13
8251,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-mccl,33
8252,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-mccl_x1,411
8253,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-mddb,11
8254,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-mdr,2894
8255,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-medlineplus,315
8256,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-mesh-owl,2751
8257,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-mi,14
8258,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-mp,41
8259,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-mpath,29
8260,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-msh,4125
8261,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-mthch,18
8262,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-natpro,306
8263,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-ncbitaxon,29
8264,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-ncit,7043
8265,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-nddf,1473
8266,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-ndfrt,3274
8267,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-nif,433
8268,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-nif_dysfunction,10
8269,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-npo,46
8270,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-obi,14
8271,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-omim,561
8272,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-omit,19
8273,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-ontoorpha,110
8274,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-pedterm,22
8275,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-phare,21
8276,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-pma,41
8277,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-pr,81
8278,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-rcd,2854
8279,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-rid,110
8280,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-rs,12
8281,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-rxnorm,2808
8282,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-sdo,26
8283,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-shr,12
8284,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-snomedct,6249
8285,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-snpo,10
8286,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-sopharm,282
8287,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-syn,18
8288,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-vandf,1486
8289,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-vo,36
8290,1ef9521c-6302-45bf-a578-b4643082466c,links:bioportal-who,132
8291,1ef9521c-6302-45bf-a578-b4643082466c,published-via,http://sparql.bioontology.org
8292,1ef9521c-6302-45bf-a578-b4643082466c,sparql-named-graph,http://bioportal.bioontology.org/ontologies/PDQ
8293,1ef9521c-6302-45bf-a578-b4643082466c,triples,124212
8294,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-acgt,33
8295,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-adw,13
8296,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-aero,17
8297,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-apo,19
8298,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-bao,20
8299,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-bdo,29
8300,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-bho,23
8301,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-biomodels,36
8302,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-birnlex,22
8303,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-bootstrep,12
8304,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-canco,91
8305,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-cheminf,24
8306,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-cno,19
8307,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-cogat,11
8308,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-cogpo,13
8309,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-cpr,12
8310,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-csp,74
8311,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-cst,11
8312,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-ddi,18
8313,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-ecg,15
8314,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-efo,58
8315,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-ehda,193
8316,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-ehdaa,33
8317,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-ep,2318
8318,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-ev,12
8319,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-fbcv,67
8320,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-flu,12
8321,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-galen,205
8322,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-gaz,19
8323,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-go_x1,19
8324,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-go_x2,20
8325,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-gro_x2,12
8326,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-hl7,71
8327,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-hp_x1,12
8328,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-hpio,12
8329,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-icnp,49
8330,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-icpc2p,16
8331,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-ino,10
8332,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-lhn,11
8333,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-lnc,158
8334,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-mdr,50
8335,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-medlineplus,10
8336,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-mesh-owl,160
8337,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-mfo,11
8338,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-mo,29
8339,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-mp,26
8340,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-ms,10
8341,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-msh,114
8342,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-nbo,16
8343,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-ncit,482
8344,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-ndfrt,12
8345,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-nemo_x1,49
8346,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-nif,110
8347,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-nif_cell,25
8348,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-nif_dysfunction,25
8349,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-nigo,11
8350,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-npo,64
8351,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-obi,68
8352,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-oboe-sbc,35
8353,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-ocre,14
8354,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-odgi,11
8355,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-omim,29
8356,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-phare,10
8357,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-rcd,276
8358,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-rid,168
8359,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-sao,39
8360,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-sbo,12
8361,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-sdo,32
8362,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-sio,42
8363,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-snomedct,557
8364,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-snpo,15
8365,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-sopharm,640
8366,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-spto,150
8367,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-teo,26
8368,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-tmo,16
8369,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-to,19
8370,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-uo,65
8371,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-vo,27
8372,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,links:bioportal-ypo,19
8373,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,published-via,http://sparql.bioontology.org
8374,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,sparql-named-graph,http://bioportal.bioontology.org/ontologies/PATO
8375,8165ca3b-d34d-4ef8-bc2f-4d65c8e7853d,triples,24953
8376,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-aao,10
8377,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-acgt,47
8378,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-aero,73
8379,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-bao,36
8380,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-bdo,20
8381,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-bfo,39
8382,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-biomodels,27
8383,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-birnlex,47
8384,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-bt,12
8385,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-bto,19
8386,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-canco,75
8387,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-cao,42
8388,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-cheminf,51
8389,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-clo,53
8390,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-cogpo,51
8391,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-cpr,51
8392,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-csp,34
8393,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-ddi,54
8394,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-ecg,49
8395,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-efo,35
8396,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-ehda,75
8397,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-ehdaa,14
8398,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-ep,13
8399,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-ero,60
8400,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-ev,32
8401,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-fbsp,12
8402,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-flu,56
8403,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-galen,29
8404,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-gfo-bio,13
8405,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-hpio,50
8406,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-iao,56
8407,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-icnp,11
8408,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-ido,60
8409,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-idobru,65
8410,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-idomal,35
8411,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-ino,39
8412,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-lnc,40
8413,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-ma,13
8414,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-mat,12
8415,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-mccl_x1,25
8416,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-mesh-owl,53
8417,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-mf,51
8418,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-mfoem,51
8419,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-miro,40
8420,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-msh,46
8421,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-ncit,77
8422,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-nemo_x1,42
8423,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-neomark,14
8424,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-neumore,15
8425,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-nif,87
8426,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-nif_cell,55
8427,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-nif_dysfunction,53
8428,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-nmr,36
8429,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-npo,35
8430,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-oae,46
8431,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-obi,64
8432,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-ocre,16
8433,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-odgi,49
8434,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-ogi,41
8435,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-ogms,50
8436,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-omrse,50
8437,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-ontodm,51
8438,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-ontodt,11
8439,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-ooevv,11
8440,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-peo,28
8441,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-pvonto,15
8442,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-rcd,36
8443,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-rid,18
8444,8f8890d5-749c-4104-a467-24b5b3d65373,links:bioportal-rnao,39
