,cache_last_updated,cache_url,created,description,ds_id,format,hash,id,last_modified,mimetype,mimetype_inner,name,resource_type,size,state,url,url_type,webstore_last_updated,webstore_url
2373,,,2013-02-16T16:55:28.768887,,ee0bd58b-c3cc-4523-b381-7147dfc61df9,example/rdf+xml,,0a51a695-064a-4b36-ba3c-d150d816632f,,,,Example RDF/XML,file,,active,http://fao.270a.info/dataset/GLOBAL_PRODUCTION,,,
2374,,,2013-08-07T16:35:43.399796,Example RDF/XML of a dataset which contains statistical observations. ,14c3629c-5e2d-4340-ad21-83a06fe07c89,example/rdf+xml,,03d933d7-dcf5-4a97-a545-8df6960cd033,,,,Example RDF/XML,file,,active,http://imf.270a.info/dataset/PGI,,,
2375,,,2013-08-07T16:42:42.073056,A VoID Description of the imf.270a.info dataset,14c3629c-5e2d-4340-ad21-83a06fe07c89,meta/void,,16c0334f-b9c1-4cb3-a305-633abea20610,,,,VoID,file,,active,http://imf.270a.info/.well-known/void,,,
2376,,,2013-08-07T16:44:38.270508,,14c3629c-5e2d-4340-ad21-83a06fe07c89,api/sparql,,ade5000f-569d-42d0-9409-fc377aeeb6d1,,,,SPARQL Endpoint,api,,active,http://imf.270a.info/sparql,,,
2377,,,2013-08-07T16:46:57.678940,IMF Datasets which contain the statistical observations,14c3629c-5e2d-4340-ad21-83a06fe07c89,RDF,,6e2ef62d-e66d-419f-a663-933e0a4ab178,,,,IMF Datasets,file,,active,http://imf.270a.info/data/data.tar.gz,,,
2378,,,2013-08-07T17:22:19.690671,,14c3629c-5e2d-4340-ad21-83a06fe07c89,meta/rdf-schema,,489d188d-862d-4288-a2b6-8ca0a8fa6969,,,,RDF Schema,file,,active,http://imf.270a.info/data/meta.tar.gz,,,
2379,,,2013-03-05T07:16:55.951550,,57aabf44-41a7-4fc6-aa11-57a06d3bb6af,api/sparql,,7abad5e6-29ed-4061-abab-4cd9232d1220,2013-03-05T07:16:57.486638,text/html,,SPARQL Endpoint,api,1582,active,http://ecb.270a.info/sparql,,,
2380,,,2013-03-07T07:49:44.690723,A VoID Description of the ecb.270a.info dataset,57aabf44-41a7-4fc6-aa11-57a06d3bb6af,meta/void,,32afa303-37ba-4415-b9ec-1d91a064baf1,2013-03-07T07:49:49.603381,text/turtle,,VoID,file,637602,active,http://ecb.270a.info/.well-known/void,,,
2381,,,2013-03-07T07:49:44.690734,Schema and metadata used for all of the data in the ECB dataset,57aabf44-41a7-4fc6-aa11-57a06d3bb6af,meta/rdf-schema,,ec778d5b-1bb7-49b3-85a5-93f000bf024d,2013-03-07T07:49:47.419785,application/x-gzip,,RDF Schema,metadata,2086436,active,http://ecb.270a.info/data/meta.tar.gz,,,
2382,,,2013-03-07T07:49:44.690711,ECB Datasets which contain the statistical observations,57aabf44-41a7-4fc6-aa11-57a06d3bb6af,RDF,,03c2fa61-53a9-462a-82e3-c247614b5d3f,2013-03-07T07:49:53.346047,application/x-gzip,,ECB Datasets,file,287738986,active,http://ecb.270a.info/data/data.tar.gz,,,
2383,,,2013-03-07T07:49:44.690672,Example RDF/XML of a dataset which contains statistical observations.,57aabf44-41a7-4fc6-aa11-57a06d3bb6af,example/rdf+xml,,0edda7bb-5b21-4837-a46c-822f74970a49,,,,Example RDF/XML,file,,active,http://ecb.270a.info/dataset/AME,,,
2384,,,,SPARQL endpoint,ab9c6eae-d1fd-455a-be8e-3d24ab0ba09c,api/sparql,,0691a81a-8c7a-4dd8-ab73-7a0d7a3994da,,,,,,,active,http://data-gov.ie/sparql,,,
2385,,,,Example (RDF/XML),ab9c6eae-d1fd-455a-be8e-3d24ab0ba09c,example/rdf+xml,,7babfcc2-f820-4add-ba77-19aa0e2814c0,,,,,,,active,http://geo.data-gov.ie/city/galway.rdf,,,
2386,,,,Datadump,ab9c6eae-d1fd-455a-be8e-3d24ab0ba09c,text/turtle,,23089521-5d01-42aa-9d72-aec0c83db3f8,,,,,,,active,http://data-gov.ie/data/cso-dataset.tar.gz,,,
2387,,,,A VoiD Description of the DataGov.IE Dataset,ab9c6eae-d1fd-455a-be8e-3d24ab0ba09c,meta/void,,215f7621-4623-4a3a-a87b-44c8baf00cfa,,,,,,,active,http://data-gov.ie/void.ttl,,,
2388,,,,RDF Schema,ab9c6eae-d1fd-455a-be8e-3d24ab0ba09c,meta/rdf-schema,,aa49d385-fcff-493b-9316-de16fc44b6fe,,,,,,,active,http://data-gov.ie/data/ie-linked-data.tar.gz,,,
2389,,,,"subClassOf, subPropertyOf",ab9c6eae-d1fd-455a-be8e-3d24ab0ba09c,mapping/rdfs,,fc878f0b-18bb-4924-826a-95a792685f4c,,,,,,,active,http://data-gov.ie/data/ie-linked-data.tar.gz,,,
2390,,,,SPARQL endpoint,417942ab-33b7-4919-be99-3b155b3cb987,api/sparql,,42ea1d38-1cfa-4f80-9eb1-c92c7bf03e79,,,,,api,,active,http://meducator.open.ac.uk/resourcesrestapi/rest/meducator/sparql,,,
2391,,,,Schema,417942ab-33b7-4919-be99-3b155b3cb987,meta/rdf-schema,,b07a2101-8672-40e9-b128-e9a539dbb0ba,,,,,,,active,http://purl.org/meducator/ns,,,
2392,,,,Resource description example,417942ab-33b7-4919-be99-3b155b3cb987,example/rdf+xml,,1e4829db-cc62-4ade-bb08-ca0c96109b9b,,,,,,,active,http://purl.org/meducator/resources/25a8c581-66d7-4186-9411-f9f0f783463e,,,
2393,,,,API for accessing Near data by WGS84 lat/long coordinates,ed5459df-b143-452a-93bd-4c0d2b0778e0,api,,5dde4d8b-ed96-44ff-bb5b-aaccce1a2c88,,,,,,,active,http://rdfize.com/geo/point/,,,
2394,,,,Example resource,ed5459df-b143-452a-93bd-4c0d2b0778e0,example/rdf+xml,,2d6b1bb3-6c5e-423f-b9a3-c967b4572dac,,,,,file,,active,http://rdfize.com/geo/point/52.467358/-1.7167/,,,
2395,,,2013-10-23T09:39:36.749534,Dump of the data uploaded to Internet Archive,ed5459df-b143-452a-93bd-4c0d2b0778e0,gzip::nquads,,ca83630f-7dcc-4226-ad39-93be44c8ffe1,,,,Dataset export,file,,active,http://archive.org/download/kasabi/near.gz,,,
2396,,,,Example (RDF/XML),4a82959d-1619-4c10-86eb-060bed68d1ab,example/rdf+xml,,d8fb5438-e576-4b17-aa35-0c2578e2a1ee,,,,,,,active,http://zitgist.com/music/artist/79239441-bfd5-4981-a70c-55c3f15c1287,,,
2397,,,,Public SPARQL-Endpoint,78fad339-ff47-4c18-afe5-d836c4e190a5,api/sparql,,8133967e-896f-483e-b620-6dfec9cbf1d8,,,,,,,active,http://sparql.yovisto.com/,,,
2398,,,,Embedded RDFa in Yovisto website.,78fad339-ff47-4c18-afe5-d836c4e190a5,HTML+RDFa,,c4599757-41f3-434c-8bc6-c14b38461d9b,,,,,,,active,http://www.yovisto.com/,,,
2399,,,,Turtle Dump (gzipped),78fad339-ff47-4c18-afe5-d836c4e190a5,text/turtle,,455ccc76-bec9-4b51-a3c9-a83cd628273b,,,,,,,active,http://www.yovisto.com/labs/dumps/latest.ttl.tar.gz,,,
2400,,,,OWL-DL Description,78fad339-ff47-4c18-afe5-d836c4e190a5,meta/rdf-schema,,a39432cb-fed1-43e7-93d1-19713d4344ee,,,,,,,active,http://www.yovisto.com/ontology/0.9/index.owl,,,
2401,,,,Sitemap,78fad339-ff47-4c18-afe5-d836c4e190a5,meta/sitemap,,284bd2df-ec36-424d-a951-81c65a3c1745,,,,,,,active,http://www.yovisto.com/sitemapext.xml,,,
2402,,,,Example resource,78fad339-ff47-4c18-afe5-d836c4e190a5,example/rdf+xml,,b95f07f7-a6d9-4d5c-8fa3-04c293df3710,,,,,,,active,http://www.yovisto.com/resource/speaker/470,,,
2403,,,,The ontologies can also be queried through this SPARQL endpoint ,030d2fe1-b78a-49a3-88f7-6b3ef9ab58ce,api/sparql,,e60c6aa4-0933-40c6-8afb-2039f3882110,,,,,,,active,http://neuroweb.med.yale.edu:8890/sparql,,,
2404,,,,"NeuronDB contains descriptions of anatomic locations, cell architecture and physiologic parameters of neuronal cells based on compartmental models of neurons.",030d2fe1-b78a-49a3-88f7-6b3ef9ab58ce,RDF,,93539c35-c227-4917-9366-1a6a8ef43481,,,,,,,active,http://purl.org/ycmi/senselab/neuron_ontology.owl,,,
2405,,,,ModelDB is a large repository of computational neuroscience models and simulations. The mathematical models in ModelDB are annotated with references to NeuronDB.,030d2fe1-b78a-49a3-88f7-6b3ef9ab58ce,RDF,,9d11f8d6-9a5b-49ca-8096-42fee15beaed,,,,,,,active,http://purl.org/ycmi/senselab/model-db.owl,,,
2406,,,,The pilot BrainPharm database is intended to support research on drugs for the treatment of neurological disorders. It enhances the descriptions in a portion of NeuronDB with descriptions of the actions of pathological and pharmacological agents.,030d2fe1-b78a-49a3-88f7-6b3ef9ab58ce,RDF,,dbf6031e-a15d-4305-8a55-12809eb5792a,,,,,,,active,http://purl.org/ycmi/senselab/brainpharm.owl,,,
2407,,,,SenseLab conversion into MS Access tables.,030d2fe1-b78a-49a3-88f7-6b3ef9ab58ce,MS Access,,2fb83b5b-5c5c-41b2-8a06-0c9f985dfa01,,,,,,,active,http://neuroweb.med.yale.edu/senselab/SenseLab-Public-Snapshot-20071119-2.zip,,,
2408,,,,Example resource,030d2fe1-b78a-49a3-88f7-6b3ef9ab58ce,example/rdf+xml,,d6b5b95f-bdf2-460a-8a88-3f85a7002cc7,,,,,,,active,http://purl.org/ycmi/senselab/neuron_ontology.owl#GALNR2_Gene,,,
2409,,,2013-01-29T12:49:02.585884,,bf1aad58-4f5c-4344-9b6c-7e24f1def2cf,text/turtle,,598af1f3-490b-4789-ac84-2832730cf7db,2012-12-03T12:59:52,text/turtle,,The entire YAGO in RDF/TTL/Turtle format,file,2346726257,active,http://www.mpi-inf.mpg.de/yago-naga/yago/download/yago/yago2s_ttl.7z,,,
2410,,,2013-01-29T12:49:02.585914,,bf1aad58-4f5c-4344-9b6c-7e24f1def2cf,TSV,,91797b35-b963-4ba8-b9a9-0e318c0a34da,2013-01-29T12:49:05.325661,text/plain,,The entire YAGO in TSV format,file,2362667897,active,http://www.mpi-inf.mpg.de/yago-naga/yago/download/yago/yago2s_tsv.7z,,,
2411,,,2013-01-29T12:49:02.585925,,bf1aad58-4f5c-4344-9b6c-7e24f1def2cf,7z:ttl,,62f0a225-1ec4-4123-88af-40d699eae619,2012-11-21T14:21:22,text/plain,,Schema of YAGO in TTL/Turtle/RDF,file,3297,active,http://www.mpi-inf.mpg.de/yago-naga/yago/download/yago/yagoSchema.ttl.7z,,,
2412,,,2013-01-29T12:49:02.585936,,bf1aad58-4f5c-4344-9b6c-7e24f1def2cf,7z:ttl,,d06d4b5e-b73b-4cba-bf73-630fba153569,2013-01-29T12:49:14.394996,text/plain,,rdf:type facts of YAGO in RDF/TTL/Turtle,file,123915615,active,http://www.mpi-inf.mpg.de/yago-naga/yago/download/yago/yagoTypes.ttl.7z,,,
2413,,,2013-01-29T12:49:02.585946,,bf1aad58-4f5c-4344-9b6c-7e24f1def2cf,7z:ttl,f92f8216adcc253d2a790ff3741704674ca8ee10,fb4f5bdf-3361-4904-9ddc-4d109f38f85e,2013-01-29T12:49:10.166435,text/plain,,Taxonomy of YAGO in RDF/TTL/Turtle,file,7003038,active,http://www.mpi-inf.mpg.de/yago-naga/yago/download/yago/yagoTaxonomy.ttl.7z,,2013-01-29T12:49:12.028437,active
2414,,,2013-01-29T12:52:00.917022,"Go to the Web page of YAGO to check individual downloads. These include:
* TAXONOMY: All types of entitites, and the class structure of YAGO2s. Moreover, it has formal definitions of YAGO relations.
* SIMPLETAX: An alternative, simpler taxonomy of YAGO.
* CORE: Core facts of YAGO2s, such as the facts between entities, the facts containing literals,i.e., numbers, dates, strings, etc.
* GEONAMES: Geographical entities, classes taken from GeoNames.
* META: Temporally and spatially scoped facts together with statistics and extraction sources about the facts.
* MULTILINGUAL: The multilingual names for entities.
* LINK: The connection of YAGO2s to Wordnet, DBPedia, etc.
* OTHER: Miscellaneous features of YAGO2s, such as Wikipedia in-outlinks, etc.",bf1aad58-4f5c-4344-9b6c-7e24f1def2cf,HTML,,76ce55a7-5e45-4b0b-bf4d-defa9bd8c52b,,text/html,,"Simplified taxonomy,multilingual,links to DBpedia,geonames,WordNet",documentation,,active,http://www.mpi-inf.mpg.de/yago-naga/yago/downloads.html,,,
2415,,,,SPARQL endpoint,375c6648-25fc-4a5d-9244-57991ab9b299,api/sparql,,d60602a3-cea5-4207-b6fb-79a11d204838,,,,,,,active,http://www4.wiwiss.fu-berlin.de/factbook/sparql,,,
2416,,,,Example resource,375c6648-25fc-4a5d-9244-57991ab9b299,example/rdf+xml,,5f4eff00-c6ef-4da4-9a81-89e9ff17809c,,,,,,,active,http://www4.wiwiss.fu-berlin.de/factbook/resource/Akrotiri,,,
2417,,,,Download all,375c6648-25fc-4a5d-9244-57991ab9b299,RDF,,e6f5e56f-3487-4e20-a2cf-bec48b1d37f9,,,,,,,active,http://www4.wiwiss.fu-berlin.de/factbook/all,,,
2418,,,,Download,557def94-520d-4cbf-8f05-4a4d8b6bf75d,RDF,,033221f9-bb3f-42d3-be5b-4ea6e0c27d7e,,,,,,,active,http://www.w3.org/2006/03/wn/wn20/download/wn20full.zip,,,
2419,,,,RDF Schema,557def94-520d-4cbf-8f05-4a4d8b6bf75d,meta/rdf-schema,,5ace74c8-4da6-49b9-8b46-c5617422e343,,,,,,,active,http://www.w3.org/2006/03/wn/wn20/schemas/wnfull.rdfs,,,
2420,,,,Example word sense,557def94-520d-4cbf-8f05-4a4d8b6bf75d,example/rdf+xml,,e6c15c03-9288-4e1a-b9bc-5c9856423c28,,,,,,,active,http://www.w3.org/2006/03/wn/wn20/instances/wordsense-entity-noun-1,,,
2421,,,,Transcribed from Original Wikimedia Table of Mappings by Tim Lebo,4faaa04a-0d91-4d1d-9bd1-ee014345409d,,,6a66cdc1-5ef0-48a0-9e18-3fa4dcb6453c,,,,Google Spreadsheet of Mappings,file,,active,https://docs.google.com/spreadsheet/ccc?key=0ArTeDpS4-nUDdFBrQ3ZJMXROUHh4SmxRUVE5V0QwbVE#gid=0,,,
2422,,,,Created by members of the Provenance Incubator Group,4faaa04a-0d91-4d1d-9bd1-ee014345409d,HTML,,5d24004f-d481-4f20-9f07-869d1e9f19d4,,,,Original Wikimedia Table of Mappings,file,,active,http://www.w3.org/2005/Incubator/prov/wiki/Provenance_Vocabulary_Mappings#Mappings,,,
2423,,,,Can be used by csv2rdf4lod-automation to produce RDF from the Google Spreadsheet of Mappings,4faaa04a-0d91-4d1d-9bd1-ee014345409d,,,edadd8bf-d4cf-48f7-8997-044725560f5b,,,,csv2rdf4lod Retrieval and Enhancement Parameters - github/timrdf,file,,active,https://github.com/timrdf/csv2rdf4lod-automation/tree/master/doc/examples/source/lebot/prov-xg-mappings-transcription/version,,,
2424,,,,Can be used by csv2rdf4lod-automation to produce RDF from the Google Spreadsheet of Mappings,4faaa04a-0d91-4d1d-9bd1-ee014345409d,,,280b98e2-f6b5-43bc-a4b1-a1bb3f427e26,,,,csv2rdf4lod Retrieval and Enhancement Parameters - LOGD svn,file,,active,https://scm.escience.rpi.edu/svn/public/logd-csv2rdf4lod/data/source/twc-rpi-edu/prov-xg-mappings-transcription/,,,
2425,,,,,4faaa04a-0d91-4d1d-9bd1-ee014345409d,text/turtle,,82b87763-b508-4b15-a3f2-201a60cd132f,,text/turtle,,RDF conversion of Google Spreadsheet Mappings 2012-02-29 enhancement 1,file,,active,http://logd.tw.rpi.edu/source/twc-rpi-edu/file/prov-xg-mappings-transcription/version/2012-Feb-29/conversion/twc-rpi-edu-prov-xg-mappings-transcription-2012-Feb-29.ttl.gz,,,
2426,,,,VulneraPedia Full Knowledge Base,161adee7-0eb4-4e5e-a678-34559c5b10dd,RDF,md5:38b0203e22b4306ae7ffabe23058d9ae,e42a95ab-b146-4bb4-ba62-55e8aaf00937,2011-11-03T12:35:02,application/rdf+xml,,2011-11-03T123441/VulneraPedia.full.v0.5.rdf,file.upload,6256424,active,https://commondatastorage.googleapis.com/ckannet-storage/2011-11-03T123441/VulneraPedia.full.v0.5.rdf,,,
2427,,,,SPARQL endpoint ,161adee7-0eb4-4e5e-a678-34559c5b10dd,api/sparql,,44391025-4266-4e5b-9391-562673805ced,,,,VulneraPedia_SPARQL,,,active,http://minsky.gsi.dit.upm.es/semanticwiki/index.php/Special:SPARQLEndpoint,,,
2428,,,,Example data item within the data set VulneraPedia,161adee7-0eb4-4e5e-a678-34559c5b10dd,example/rdf+xml,,62a516f5-c371-42e2-b0c9-83f0e3d51510,,,,VulneraPedia_Example_XSS_Attack,file,,active,http://minsky.gsi.dit.upm.es/semanticwiki/index.php/Special:ExportRDF/Cross-site_Scripting_%28XSS%29,,,
2429,,,,VulneraPedia XMLSitemap,161adee7-0eb4-4e5e-a678-34559c5b10dd,meta/sitemap,,c8e48f72-a2a2-4400-8157-a3a9b68dc4a1,,,,XMLSitemap,file,,active,http://minsky.gsi.dit.upm.es/semanticwiki/images/0/0d/XMLSitemap.xml,,,
2430,,,,OWL Vocabulary Mapping,161adee7-0eb4-4e5e-a678-34559c5b10dd,mapping/OWL,,84979a0b-4f19-43b4-bfdc-ee83186e89ed,,,,Vocabulary_Mapping,file,,active,http://minsky.gsi.dit.upm.es/semanticwiki/images/4/41/OWLMapping.xml,,,
2431,,,,Example (RDF/XML),438bbe0e-4f2a-4021-b238-a34e5bf31c74,example/rdf+xml,,439fe41e-ca50-488e-836c-af9369e3cd6f,,,,,file,,active,http://vivo.iu.edu/individual/IndianaUniversity/IndianaUniversity.rdf,,,
2432,,,,Example (RDF/XML),438bbe0e-4f2a-4021-b238-a34e5bf31c74,example/rdf+xml,,347f3bee-a620-4ee2-a512-a3663b07568b,,,,,file,,active,http://vivo.iu.edu/individual/BL-SLIS/BL-SLIS.rdf,,,
2433,,,,RDF Schema,438bbe0e-4f2a-4021-b238-a34e5bf31c74,meta/rdf-schema,,7ffed2f4-af64-43df-9232-6d08cf3d10a6,,,,,file,,active,http://softlayer.dl.sourceforge.net/project/vivo/Ontology/vivo-core-1.1.owl,,,
2434,,,2012-05-29T15:52:51.142701,IU latest VIVO dump (20120529),438bbe0e-4f2a-4021-b238-a34e5bf31c74,RDF,md5:ee24bca6597648171405eded24c12ccf,3094bfac-1385-4a7f-a635-d8df6afc74c3,2012-05-29T15:46:40,,,Download(RDF/XML),file.upload,139876205,active,https://commondatastorage.googleapis.com/ckannet-storage/2012-05-29T154559/2012-05-23_vivo.iu.edu_export.rdf,,,https://commondatastorage.googleapis.com/ckannet-storage/2012-05-29T154559/2012-05-23_vivo.iu.edu_export.rdf
2435,,,,Download (Turtle),810fe355-f1e5-42ee-a4c3-5f1754e6a5cb,text/turtle,,ebcdc635-9c7a-4f42-bc0c-5d8d68da614c,,,,,file,,active,http://vivo.cornell.edu/Cornell-VIVO.n3,,,
2436,,,,Example (RDF/XML),810fe355-f1e5-42ee-a4c3-5f1754e6a5cb,RDF,,07bb5f37-539a-4da4-be5f-6d45a0767bd8,,,,,file,,active,http://vivo.cornell.edu/individual/PamelaGraham/PamelaGraham.rdf,,,
2437,,,,Example (RDF/XML),810fe355-f1e5-42ee-a4c3-5f1754e6a5cb,RDF,,3a4127e5-8008-4c14-8f6a-9c1489d6eb25,,,,,file,,active,http://vivo.cornell.edu/individual/DonnaStevens/DonnaStevens.rdf,,,
2438,,,,VIVO OWL ontology,810fe355-f1e5-42ee-a4c3-5f1754e6a5cb,RDF,,ba8640ad-5a15-4708-8612-f74560e0fd04,,,,,file,,active,http://vivoweb.org/ontology/core,,,
2439,,,,SPARQL endpoint,c2575e7a-899c-4dd7-8a4f-c2a3add00056,api/sparql,,0742986b-3b25-4896-98c5-975ab35291a8,,,,,,,active,http://linkeddata.uriburner.com/sparql,,,
2440,,,,Example (RDF/XML),c2575e7a-899c-4dd7-8a4f-c2a3add00056,example/rdf+xml,,f59e190a-46c4-4a37-aca4-6c0fbf5caa4c,,,,,,,active,http://linkeddata.uriburner.com/about/http://www.bbc.co.uk/music/artists/ed2ac1e9-d51d-4eff-a2c2-85e81abd6360%01artist,,,
2441,,,,Example (RDF/XML),c2575e7a-899c-4dd7-8a4f-c2a3add00056,example/rdf+xml,,7ecf9d85-ea42-4e0d-9f40-ebbac5af9aa8,,,,,,,active,http://linkeddata.uriburner.com/about/html/http://www.crunchbase.com/financial-organization/andreessen-horowitz,,,
2442,,,2012-07-05T12:43:18.755228,,9ab7f2ad-35ba-4a86-a961-5af967bbb2b8,api/sparql,,1b4e1945-cfde-4e05-a975-46bd2ffb0106,2012-07-05T12:43:21.480171,text/html,,SPARQL Endpoint,api,20,active,http://unodc.publicdata.eu/sparql,,,
2443,,,2012-07-05T12:43:18.755250,,9ab7f2ad-35ba-4a86-a961-5af967bbb2b8,RDF,,ec7272d9-fda1-46e8-8631-30ee343ebe15,,,,RDF/XML Dump,api,,active,http://unodc.publicdata.eu/model/export/?m=http%3A%2F%2Funodc.publicdata.eu%2F&f=rdfxml,,,
2444,,,2012-07-05T12:43:18.755257,,9ab7f2ad-35ba-4a86-a961-5af967bbb2b8,RDF,,4ca8c0ae-1ece-408a-8737-4f57e50217ed,2012-07-05T12:43:22.290730,text/html,,Example Resource (RDF/XML),file,20,active,http://unodc.publicdata.eu/resource/export/f/rdfxml?r=http%3A%2F%2Funodc.publicdata.eu%2Fr%2Fobservation%2Fdata%2Fcts12_criminal_justice_resourcesCts12%2Btotal%2Bpolice%2BpersonnelCountKenya2009,,,
2445,,,2012-07-05T12:43:18.755263,,9ab7f2ad-35ba-4a86-a961-5af967bbb2b8,HTML,,db68d34a-6208-4f4c-b4ff-0523cc5feffd,,,,Example Resource (HTML),file,,active,ihttp://unodc.publicdata.eu/r/observation/data/cts12_criminal_justice_resourcesCts12+total+police+personnelCountKenya2009,,,
2446,,,,Example resource,643909c2-37f9-47dc-839f-a3bb72c7f95b,example/rdf+xml,,4d4b68a5-3bbf-4432-a8d3-fd398575c69c,,,,,,,active,http://liblists.sussex.ac.uk/lists/0B9D65E5-BB0B-F4CD-7BD9-E55B18BF7400,,,
2447,,,,Example (RDF/XML),78a46234-5747-4984-8b41-b1548cc797bf,example/rdf+xml,,713d775c-450b-4a7c-80f0-5c4f96300127,,,,,,,active,http://lists.lib.plymouth.ac.uk/lists/marn304,,,
2448,,,,Example (RDF/XML),78a46234-5747-4984-8b41-b1548cc797bf,example/rdf+xml,,59d3a26c-2168-4490-9779-6d7cb950000c,,,,,,,active,http://lists.lib.plymouth.ac.uk/lists/eoe3217,,,
2449,,,,SPARQL endpoint,6899b69d-f520-4093-a973-e68cb4b4d26c,api/sparql,,331d1206-fde8-4fe8-a457-304bf5f91026,,,,Sparql,,,active,http://api.kasabi.com/dataset/un-hazardous-material-numbers/apis/sparql,,,
2450,,,,Example Resource,6899b69d-f520-4093-a973-e68cb4b4d26c,example/rdf+xml,,53ea1856-84ab-4246-8b18-13010192005c,,,,,,,active,http://data.kasabi.com/dataset/un-hazardous-material-numbers/1203.rdf,,,
2451,,,,Void description,6899b69d-f520-4093-a973-e68cb4b4d26c,meta/void,,90ad6de1-bd46-4c86-aa08-4b5cbd47f3c5,,,,,,,active,http://data.kasabi.com/dataset/un-hazardous-material-numbers,,,
2452,,,,Kasabi Schema,6899b69d-f520-4093-a973-e68cb4b4d26c,meta/rdf-schema,,b5472adb-ea6f-4db0-8e01-11403fe7604c,,,,,,,active,http://data.kasabi.com/dataset/un-hazardous-material-numbers/,,,
2453,,,,OWL,6899b69d-f520-4093-a973-e68cb4b4d26c,meta/rdf-schema,,436400d3-277e-4c1c-b846-baf890310d1e,,,,,,,active,http://www.w3.org/2002/07/owl#,,,
2454,,,,rdfs,6899b69d-f520-4093-a973-e68cb4b4d26c,meta/rdf-schema,,2e1a9580-8c6c-41aa-9c47-46a78a04eef1,,,,,,,active,http://www.w3.org/2000/01/rdf-schema#,,,
2455,,,,RDF Syntax NS,6899b69d-f520-4093-a973-e68cb4b4d26c,meta/rdf-schema,,f40ed4a2-08ce-4777-b35d-e67315319a14,,,,,,,active,http://www.w3.org/1999/02/22-rdf-syntax-ns#,,,
2456,,,,Dublin Core,6899b69d-f520-4093-a973-e68cb4b4d26c,meta/rdf-schema,,bcad15db-8218-4579-b98b-f729b01ef1a1,,,,,,,active,http://purl.org/dc/elements/1.1/,,,
2457,,,,Example concept,28a6a02b-b0a4-4a33-b179-df37b8058395,example/turtle,,d1b21060-3d2a-43d1-a20a-1852a5ebe025,,,,,,,active,http://data.uba.de/umt/_00100204.ttl,,,
2458,,,,Example postcode (RDF/XML),c1419caf-f8bf-4c59-80b7-309156405bb8,example/rdf+xml,,ebd589d4-f764-4f0f-baed-14cd3c6e2c45,,,,,,,active,http://www.uk-postcodes.com/postcode/KT172NG.rdf,,,
2459,,,,Example RDF/XML page,2503b8e9-76cd-4f61-828f-4bcf9f1b6952,RDF,,11ca1014-555d-42ae-8d3a-414b41318682,,,,,file,,active,http://www.legislation.gov.uk/ukpga/1985/67/section/6/data.rdf,,,
2460,,,2012-04-29T21:28:58.701339,Example XML page,2503b8e9-76cd-4f61-828f-4bcf9f1b6952,XML,,ff26f939-208f-40a9-9711-7a3b9e2ebbcc,2012-04-30T01:11:58.388519,application/xml,,,file,7711,active,http://www.legislation.gov.uk/ukpga/1985/67/section/6/data.xml,,,
2461,,,2012-04-29T21:28:58.701359,Feed of newly published legislation,2503b8e9-76cd-4f61-828f-4bcf9f1b6952,Atom Feed,,09209fba-8691-44ed-a41e-8361cc75b8c7,2012-04-30T01:11:58.376792,application/atom+xml,,,file,64646,active,http://www.legislation.gov.uk/new/data.feed,,,enabled
2462,,,,SPARQL endpoint,8fe70733-12b8-44e7-b96c-0e77c6e605b2,api/sparql,,689c3903-56eb-4553-98ae-bbf8cd4db4ca,,,,,,,active,http://data.bib.uni-mannheim.de/sparql,,,
2463,,,,Example URI,8fe70733-12b8-44e7-b96c-0e77c6e605b2,example/rdf+xml,,915159e0-ce19-473a-b8a0-ecc3034bc773,,,,,,,active,http://data.bib.uni-mannheim.de/data/rvk/ST,,,
2464,,,,Download,a8552764-5ead-4f74-9154-ad3bc43e0daf,,,4e7e072c-cdbf-45e5-9781-a90c466d62f1,,,,,,,active,http://platform.uberblic.org/dumps/,,,
2465,,,,Example (RDF/XML),a8552764-5ead-4f74-9154-ad3bc43e0daf,example/rdf+xml,,35a58434-d555-4d20-8111-50e47ee012ab,,,,,,,active,http://uberblic.org/resource/55c53674-2ac1-4070-8e56-3fd780ab9aa1#thing,,,
2466,,,,Sparql endpoint,a8552764-5ead-4f74-9154-ad3bc43e0daf,api/sparql,,abcc5796-663b-45b8-b911-01ef787af012,,,,,,,active,http://platform.uberblic.org/api/v1/sparql,,,
2467,,,,Example resource,d1df6e4c-8618-40c1-9e30-c88f3e14b6e6,example/rdf+xml,,a480dfc5-9c00-4c4d-b967-87b3d96e68e7,,,,,,,active,http://km.aifb.kit.edu/services/twitterwrap/statuses/user_timeline?screen_name=aharth#id,,,
2468,,,,"Download (Turtle, gzipped)",e7f874ed-c5fb-4d7c-9abc-ce56a15287b1,,,6e670091-111e-4935-ba7f-dfefdf725ccf,,,,,,,active,http://logd.tw.rpi.edu/twc-logd,,,
2469,,,,SPARQL endpoint,e7f874ed-c5fb-4d7c-9abc-ce56a15287b1,api/query,,b2cfbceb-c6c0-4aba-bc4b-23df44e5d4c1,,,,,,,active,http://logd.tw.rpi.edu/sparql,,,
2470,,,,Example URI,e7f874ed-c5fb-4d7c-9abc-ce56a15287b1,example/rdf+xml,,10ec0fbf-99bf-401d-ab62-58d7801ef373,,,,,,,active,http://logd.tw.rpi.edu/source/dfid-gov-uk/dataset/statistics-on-international-development-2009/version/2009-Nov-10/foreignAid_158_6,,,
